Patv,Wspd,Ndir,Pab1,Pab2,Pab3,Target
287.99,4.79,216.29,0.99,0.99,0.99,287.99
310.7,4.82,189.36,0.99,0.99,0.99,310.7
566.16,6.12,202.84,1,1,1,566.16
486.2,5.81,190.03,0.99,0.99,0.99,486.2
675.45,6.83,178.04,1,1,1,675.45
452.61,5.6,172.41,0.99,0.99,0.99,452.61
554.39,6.17,180.73,0.99,0.99,0.99,554.39
486.7,5.76,174.38,0.99,0.99,0.99,486.7
554.03,6.12,173.45,1,1,1,554.03
512.07,5.9,174.08,0.99,0.99,0.99,512.07
526.62,6.11,175.72,1,1,1,526.62
540.59,6.04,179.82,1,1,1,540.59
451.58,5.68,179.8,0.99,0.99,0.99,451.58
596.9,6.41,179.8,1,1,1,596.9
535.85,6.03,179.8,0.99,0.99,0.99,535.85
599.05,6.3,179.8,1,1,1,599.05
562.96,6.11,179.8,0.99,0.99,0.99,562.96
613.65,6.52,179.8,1,1,1,613.65
554.24,6.28,179.8,1,1,1,554.24
415.58,5.4,179.8,0.99,0.99,0.99,415.58
557.18,6.26,179.8,1,1,1,557.18
553.92,6.12,179.8,1,1,1,553.92
499.7,5.95,184.61,0.99,0.99,0.99,499.7
508.63,6.04,187.51,0.99,0.99,0.99,508.63
619.19,6.51,187.51,1,1,1,619.19
557.12,6.2,187.51,1,1,1,557.12
521.35,6.07,187.51,1,1,1,521.35
502.54,6.08,187.51,1,1,1,502.54
509.16,5.98,187.51,1,1,1,509.16
561.13,6.21,187.51,1,1,1,561.13
489.54,5.9,187.51,0.99,0.99,0.99,489.54
499.43,6.05,187.51,0.99,0.99,0.99,499.43
539.08,6.12,187.51,1,1,1,539.08
313.08,4.57,187.51,0.99,0.99,0.99,313.08
323.66,4.69,194.92,0.99,0.99,0.99,323.66
314.42,4.65,196.14,0.99,0.99,0.99,314.42
283.78,4.44,196.15,0.99,0.99,0.99,283.78
234.74,3.99,196.15,0.99,0.99,0.99,234.74
248.25,4.15,196.15,0.99,0.99,0.99,248.25
203.99,3.83,196.15,0.99,0.99,0.99,203.99
301.81,4.75,201.53,0.99,0.99,0.99,301.81
197.17,3.84,198.51,0.99,0.99,0.99,197.17
144.35,3.23,196.11,0.99,0.99,0.99,144.35
172.85,3.75,200.79,0.99,0.99,0.99,172.85
186.62,3.81,204.7,0.99,0.99,0.99,186.62
198.73,4.01,204.7,0.99,0.99,0.99,198.73
180.26,3.79,206.58,0.99,0.99,0.99,180.26
183.34,3.92,208.06,0.99,0.99,0.99,183.34
122.72,2.86,196.04,0.99,0.99,0.99,122.72
93.34,2.73,206.76,0.99,0.99,0.99,93.34
23.85,1.73,208.6,0.99,0.99,0.99,23.85
-1.67,1.15,217.49,1,1,1,-1.67
-0.3,1.35,221.22,1.81,1.81,1.81,-0.3
-0.3,1.27,221.22,1.9,1.9,1.9,-0.3
-0.3,0.92,221.22,1.9,1.9,1.9,-0.3
-0.3,0.47,221.22,1.9,1.9,1.9,-0.3
-0.3,0.4,221.22,1.9,1.9,1.9,-0.3
-0.3,0.72,221.22,1.9,1.9,1.9,-0.3
-0.3,0.36,221.22,1.9,1.9,1.9,-0.3
-0.3,0.25,221.22,1.9,1.9,1.9,-0.3
-0.3,0.57,221.22,1.9,1.9,1.9,-0.3
-0.3,0.71,221.22,1.9,1.9,1.9,-0.3
-0.3,0.99,221.22,1.9,1.9,1.9,-0.3
-0.3,0.77,221.22,1.9,1.9,1.9,-0.3
-0.3,0.9,221.22,1.9,1.9,1.9,-0.3
-0.3,0.72,221.22,1.9,1.9,1.9,-0.3
-0.3,0.36,221.22,1.9,1.9,1.9,-0.3
-0.3,0.35,221.22,1.9,1.9,1.9,-0.3
-0.3,0.15,221.22,1.9,1.9,1.9,-0.3
-0.3,0.17,221.22,1.9,1.9,1.9,-0.3
-0.3,0.33,221.22,1.9,1.9,1.9,-0.3
-0.3,0.25,221.22,1.9,1.9,1.9,-0.3
-0.3,0.32,221.22,1.9,1.9,1.9,-0.3
-0.3,0.44,221.22,1.9,1.9,1.9,-0.3
-0.3,0.77,221.22,1.9,1.9,1.9,-0.3
-0.3,0.68,221.22,1.9,1.9,1.9,-0.3
-0.3,0.72,221.22,1.9,1.9,1.9,-0.3
-0.3,0.95,221.22,1.9,1.9,1.9,-0.3
-0.3,0.78,221.22,1.9,1.9,1.9,-0.3
-0.3,0.63,221.22,1.9,1.9,1.9,-0.3
-0.3,0.81,221.22,1.9,1.9,1.9,-0.3
-0.3,0.5,221.22,1.9,1.9,1.9,-0.3
-0.3,1.07,221.22,1.9,1.9,1.9,-0.3
-0.3,0.68,221.22,1.9,1.9,1.9,-0.3
-0.3,1.24,221.22,1.9,1.9,1.9,-0.3
-0.3,1.5,221.22,1.9,1.9,1.9,-0.3
-0.3,1.73,221.22,1.9,1.9,1.9,-0.3
-0.3,1.51,221.22,1.9,1.9,1.9,-0.3
-0.3,1.59,221.22,1.9,1.9,1.9,-0.3
31.59,3.8,193.62,1.68,1.68,1.68,31.59
142.16,3.38,184.29,0.99,0.99,0.99,142.16
258.71,4.36,174.29,0.99,0.99,0.99,258.71
455.52,5.54,184.34,0.99,0.99,0.99,455.52
382.96,5.21,186.71,0.99,0.99,0.99,382.96
376.88,5.03,188.16,0.99,0.99,0.99,376.88
418.88,5.11,191.21,0.99,0.99,0.99,418.88
498.38,5.64,186.81,0.99,0.99,0.99,498.38
1009.1,8.04,206,1,1,1,1009.1
1212.49,8.89,199.67,1,1,1,1212.49
1232.64,9.1,200.2,1.01,1.01,1.01,1232.64
1230.1,9.26,200.18,1.02,1.02,1.02,1230.1
1219.22,9.32,201.54,1.02,1.02,1.02,1219.22
1402.14,10.92,205.47,1.05,1.05,1.05,1402.14
1376.92,10.54,205.09,1.04,1.04,1.04,1376.92
1257.5,9.7,212.32,1.02,1.02,1.02,1257.5
1473.12,11,218.83,1.04,1.04,1.04,1473.12
1290.33,9.81,209.92,1.03,1.03,1.03,1290.33
1326.04,9.79,216.34,1.02,1.02,1.02,1326.04
1454.45,12.24,224.39,1.07,1.07,1.07,1454.45
1427.76,11.25,225.86,1.05,1.05,1.05,1427.76
1270.89,10.17,208.3,1.04,1.04,1.04,1270.89
855.34,9.03,225.42,1.17,1.17,1.17,855.34
1274.8,9.88,211.76,1.03,1.03,1.03,1274.8
1445.88,11.83,229.4,1.06,1.06,1.06,1445.88
1134.97,9.47,218.53,1.03,1.03,1.03,1134.97
1049.09,8.55,210.01,1.01,1.01,1.01,1049.09
1190.55,8.98,204.89,1,1,1,1190.55
1448.35,11.05,204.41,1.04,1.04,1.04,1448.35
1136.12,8.87,191.57,1.01,1.01,1.01,1136.12
1488.29,11.96,193.06,1.07,1.07,1.07,1488.29
1237.16,9.33,180.7,1.02,1.02,1.02,1237.16
1075.5,9,191.46,1.02,1.02,1.02,1075.5
872.73,7.53,228.14,1,1,1,872.73
841.04,7.4,222.4,1,1,1,841.04
1373.77,11.17,201.89,1.03,1.03,1.03,1373.77
1384.31,14.72,211.64,1.12,1.12,1.12,1384.31
1224.73,10.95,224.89,1.06,1.06,1.06,1224.73
1417.91,10.82,236.69,1.04,1.04,1.04,1417.91
1548.54,14.18,249.65,1.12,1.12,1.12,1548.54
1541.39,15.83,240.05,1.14,1.14,1.14,1541.39
1547.01,15.49,242.05,1.13,1.13,1.13,1547.01
1549.82,15.66,244.45,1.14,1.14,1.14,1549.82
1549.04,16.72,245.88,1.16,1.16,1.16,1549.04
1548.96,14.36,244.44,1.12,1.12,1.12,1548.96
1522.79,11.8,245.76,1.07,1.07,1.07,1522.79
1406.87,10.09,252.24,1.02,1.02,1.02,1406.87
1411.26,10.21,252.15,1.02,1.02,1.02,1411.26
1265.12,9.14,246.97,1,1,1,1265.12
1212.61,9.05,253.56,1.01,1.01,1.01,1212.61
1513.24,10.98,268,1.04,1.04,1.04,1513.24
1532.52,12.23,270.91,1.08,1.08,1.08,1532.52
1549.21,12.02,270.88,1.08,1.08,1.08,1549.21
1533.02,10.89,276.56,1.04,1.04,1.04,1533.02
1483.38,10.36,280.42,1.03,1.03,1.03,1483.38
1429.38,10.07,280.42,1.02,1.02,1.02,1429.38
947.74,7.83,283.77,1,1,1,947.74
1028.62,8.11,274.49,1,1,1,1028.62
1367.14,10.17,274.7,1.03,1.03,1.03,1367.14
1365.62,9.64,281.57,1.01,1.01,1.01,1365.62
1439.85,10.08,278.54,1.02,1.02,1.02,1439.85
1318.06,9.23,270.95,1.01,1.01,1.01,1318.06
1524.38,10.7,275.33,1.04,1.04,1.04,1524.38
1088.78,8.36,280.03,1,1,1,1088.78
742.15,6.93,278.29,1,1,1,742.15
456.01,5.58,270.89,0.99,0.99,0.99,456.01
340.36,4.95,256.16,0.99,0.99,0.99,340.36
762.27,7.06,244.16,1,1,1,762.27
1285.67,9.68,234.76,1.03,1.03,1.03,1285.67
1455.33,12.54,224.79,1.08,1.08,1.08,1455.33
781.9,7.11,233.25,1,1,1,781.9
730.94,6.79,219.72,1,1,1,730.94
935.17,7.67,228.65,1,1,1,935.17
700.72,6.71,235.67,1,1,1,700.72
368.22,4.94,245.29,0.99,0.99,0.99,368.22
417.02,5.32,240.49,0.99,0.99,0.99,417.02
344.77,4.98,238.86,0.99,0.99,0.99,344.77
914.66,7.64,228.16,1,1,1,914.66
1215.96,8.92,221.9,1,1,1,1215.96
614.45,6.21,204.62,1,1,1,614.45
711.2,6.65,212.52,1,1,1,711.2
1428.14,10.97,233.13,1.04,1.04,1.04,1428.14
1471.4,11.18,220.8,1.05,1.05,1.05,1471.4
1447.25,10.31,204.02,1.04,1.04,1.04,1447.25
1493.46,11.35,178.8,1.06,1.06,1.06,1493.46
1225,8.82,171.1,1.01,1.01,1.01,1225
1298.19,9.29,184.18,1.01,1.01,1.01,1298.19
948.08,7.61,188.43,1,1,1,948.08
582.79,5.86,194.25,0.99,0.99,0.99,582.79
484.04,5.44,195.82,0.99,0.99,0.99,484.04
751.16,6.83,189.65,1,1,1,751.16
540.92,5.72,190,0.99,0.99,0.99,540.92
628.85,6.45,200.63,1,1,1,628.85
970.64,7.72,212.46,1,1,1,970.64
1064.83,8.06,199.95,1,1,1,1064.83
1359.51,9.64,193.84,1.03,1.03,1.03,1359.51
1302.9,8.88,195.28,1.01,1.01,1.01,1302.9
1093.25,7.94,195.27,1,1,1,1093.25
677.22,6.3,195.26,1,1,1,677.22
679.09,6.26,195.27,1,1,1,679.09
662.02,6.35,198.13,1,1,1,662.02
1052.62,8.02,202.89,1,1,1,1052.62
1305.5,9.17,202.89,1.01,1.01,1.01,1305.5
660.88,6.26,202.01,1,1,1,660.88
458.22,5.25,195.23,0.99,0.99,0.99,458.22
348.9,4.84,197.7,0.99,0.99,0.99,348.9
309.32,4.42,199.99,0.99,0.99,0.99,309.32
420.1,5.39,190.1,0.99,0.99,0.99,420.1
486.54,5.74,181.74,0.99,0.99,0.99,486.54
460.68,5.5,185.63,0.99,0.99,0.99,460.68
429.95,5.35,186.59,0.99,0.99,0.99,429.95
341.42,4.71,194.81,0.99,0.99,0.99,341.42
344.24,4.77,202.08,0.99,0.99,0.99,344.24
305.63,4.48,197.82,0.99,0.99,0.99,305.63
322.49,4.55,193.36,0.99,0.99,0.99,322.49
313.61,4.51,193.34,0.99,0.99,0.99,313.61
351.57,4.76,195.32,0.99,0.99,0.99,351.57
473.81,5.73,202.03,0.99,0.99,0.99,473.81
426.59,5.5,205.88,0.99,0.99,0.99,426.59
496.66,5.9,209.7,0.99,0.99,0.99,496.66
482.35,5.79,209.73,0.99,0.99,0.99,482.35
442.75,5.37,212.24,0.99,0.99,0.99,442.75
301.57,4.44,221.04,0.99,0.99,0.99,301.57
290.84,4.3,218.6,0.99,0.99,0.99,290.84
471.22,5.48,217.3,0.99,0.99,0.99,471.22
307.5,4.52,217.3,0.99,0.99,0.99,307.5
175.46,3.54,222.61,0.99,0.99,0.99,175.46
234.61,4,221.88,0.99,0.99,0.99,234.61
427.18,5.45,215.32,0.99,0.99,0.99,427.18
506.2,5.76,212.95,0.99,0.99,0.99,506.2
629.9,6.32,209.63,1,1,1,629.9
737.05,6.69,208.7,1,1,1,737.05
1062.38,8.02,206.85,1,1,1,1062.38
1174.73,8.55,207.52,1,1,1,1174.73
1045.37,8.04,213.89,1,1,1,1045.37
1100.08,8.31,215.82,1,1,1,1100.08
929.96,7.74,213.82,1,1,1,929.96
1022,8.06,211.5,1,1,1,1022
1024.49,7.92,209.39,1,1,1,1024.49
980.85,7.82,203.15,1,1,1,980.85
834.34,7.32,210.01,1,1,1,834.34
717.62,6.77,208.29,1,1,1,717.62
726.59,6.7,218.22,1,1,1,726.59
879.64,7.56,216.37,1,1,1,879.64
886.18,7.43,220.31,1,1,1,886.18
834.89,7.33,218.09,1,1,1,834.89
904.43,7.56,211.61,1,1,1,904.43
805.36,7.19,217.95,1,1,1,805.36
753.96,6.95,216.58,1,1,1,753.96
638.9,6.16,197.91,1,1,1,638.9
803.19,6.99,195.39,1,1,1,803.19
906.42,7.68,208.22,1,1,1,906.42
1073.45,8.34,208.72,1,1,1,1073.45
934.53,7.47,206.36,1,1,1,934.53
752.37,6.72,207.55,1,1,1,752.37
759.83,6.85,207.62,1,1,1,759.83
922.55,7.57,203.07,1,1,1,922.55
740.23,6.97,209.62,1,1,1,740.23
960.93,7.81,205.44,1,1,1,960.93
855.62,7.31,207.75,1,1,1,855.62
761.25,6.86,216.07,1,1,1,761.25
834.72,7.24,213.3,1,1,1,834.72
847.77,7.35,215.84,1,1,1,847.77
1139.34,8.58,205.41,1,1,1,1139.34
963.7,7.89,215.06,1,1,1,963.7
687.58,6.62,209.4,1,1,1,687.58
1059.58,8.75,214.76,1.01,1.01,1.01,1059.58
924.58,7.96,216.17,1.01,1.01,1.01,924.58
1127.96,8.74,213.42,1.01,1.01,1.01,1127.96
1264.48,9.74,203.95,1.02,1.02,1.02,1264.48
1419.14,10.99,199.58,1.05,1.05,1.05,1419.14
1304.78,9.97,200.64,1.03,1.03,1.03,1304.78
1085.22,8.97,209.93,1.02,1.02,1.02,1085.22
1408.96,10.93,209.42,1.05,1.05,1.05,1408.96
1487.35,11.5,205.74,1.05,1.05,1.05,1487.35
1401.35,10.82,202.08,1.04,1.04,1.04,1401.35
1131.04,9,204.32,1.02,1.02,1.02,1131.04
1500.94,11.62,215.08,1.07,1.07,1.07,1500.94
1350.55,9.49,216.61,1.02,1.02,1.02,1350.55
1373.61,10.39,209.27,1.04,1.04,1.04,1373.61
1309.83,9.99,202.73,1.03,1.03,1.03,1309.83
1188.81,9.29,211.9,1.03,1.03,1.03,1188.81
1114.13,8.93,231.61,1.01,1.01,1.01,1114.13
1061.16,8.7,231.21,1.01,1.01,1.01,1061.16
1220.31,9.61,219,1.02,1.02,1.02,1220.31
1088.01,8.41,235.46,1,1,1,1088.01
1015.45,8.34,229.28,1,1,1,1015.45
896.85,7.52,228.85,1,1,1,896.85
1313.75,9.73,231.05,1.02,1.02,1.02,1313.75
940.5,7.97,221.39,1,1,1,940.5
1254.53,9.22,215.44,1.01,1.01,1.01,1254.53
1038.07,8.07,223.11,1,1,1,1038.07
1304.47,9.65,229.76,1.02,1.02,1.02,1304.47
996.97,8.16,245.54,1.01,1.01,1.01,996.97
816.34,7.38,228.67,1,1,1,816.34
923.02,7.71,233.19,1,1,1,923.02
873.21,7.48,226.54,1,1,1,873.21
943.34,7.89,227.05,1,1,1,943.34
1095.19,8.48,239.48,1,1,1,1095.19
688,6.93,237.62,1,1,1,688
957.56,7.86,236.71,1,1,1,957.56
890.38,7.44,241.51,1,1,1,890.38
1168.8,8.79,236.49,1.01,1.01,1.01,1168.8
840.36,7.34,249.41,1,1,1,840.36
966.68,7.82,249.79,1,1,1,966.68
1062.07,8.25,252.72,1,1,1,1062.07
818.03,7.26,250.32,1,1,1,818.03
947.07,7.75,250.32,1,1,1,947.07
586.93,6.26,257.27,1,1,1,586.93
694.27,6.72,257.96,1,1,1,694.27
555.71,5.98,257.96,1,1,1,555.71
665.95,6.61,257.96,1,1,1,665.95
594,6.19,257.96,1,1,1,594
616.95,6.24,257.96,1,1,1,616.95
787.16,7.06,257.96,1,1,1,787.16
977.39,7.92,257.96,1,1,1,977.39
715.81,6.71,257.96,1,1,1,715.81
775.02,7.05,263.24,1,1,1,775.02
846.43,7.34,265.67,1,1,1,846.43
592.47,6.05,265.67,1,1,1,592.47
417.47,5.41,265.67,0.99,0.99,0.99,417.47
368.37,5.2,265.67,0.99,0.99,0.99,368.37
286.78,4.56,265.67,0.99,0.99,0.99,286.78
190.42,3.82,265.67,0.99,0.99,0.99,190.42
186.25,3.87,265.67,0.99,0.99,0.99,186.25
203.19,3.96,265.67,0.99,0.99,0.99,203.19
161.33,3.69,270.62,0.99,0.99,0.99,161.33
145.87,3.43,274.29,0.99,0.99,0.99,145.87
98.72,2.77,281.47,0.99,0.99,0.99,98.72
73.88,2.45,282.84,0.99,0.99,0.99,73.88
102.08,2.87,282.84,0.99,0.99,0.99,102.08
51.96,2.07,282.84,0.99,0.99,0.99,51.96
6.86,1.36,282.84,1,1,1,6.86
-0.21,0.99,282.84,1.33,1.33,1.33,-0.21
0,1.03,282.84,1.9,1.9,1.9,0
0,1.29,282.84,1.9,1.9,1.9,0
0,1.58,282.84,1.9,1.9,1.9,0
0,1.71,282.84,1.9,1.9,1.9,0
0,1.62,282.84,1.9,1.9,1.9,0
0,1.77,282.84,1.9,1.9,1.9,0
0,1.25,282.84,1.9,1.9,1.9,0
0,1.29,282.84,1.9,1.9,1.9,0
0,2.39,282.84,1.9,1.9,1.9,0
0,2.13,282.84,1.9,1.9,1.9,0
0,2.33,282.84,1.9,1.9,1.9,0
0,1.62,282.84,1.9,1.9,1.9,0
0,1.41,282.84,1.9,1.9,1.9,0
0,1.26,282.84,1.9,1.9,1.9,0
0,1.48,282.84,1.9,1.9,1.9,0
0,1.84,282.84,1.9,1.9,1.9,0
0,2.34,282.84,1.9,1.9,1.9,0
0,2.52,282.84,1.9,1.9,1.9,0
0,2.13,282.84,1.9,1.9,1.9,0
0,1.81,282.84,1.9,1.9,1.9,0
0,1.5,282.84,1.9,1.9,1.9,0
0,1.63,282.84,1.9,1.9,1.9,0
0,3.08,283.76,1.9,1.9,1.9,0
-0.18,2.61,368.44,1.45,1.45,1.45,-0.18
-0.32,2.4,380.54,1.53,1.53,1.53,-0.32
106.11,3.61,373.28,1.44,1.44,1.44,106.11
305.88,4.56,367.31,0.99,0.99,0.99,305.88
340.87,5.14,367.31,0.99,0.99,0.99,340.87
418.4,5.56,367.31,0.99,0.99,0.99,418.4
432.78,5.66,369.04,0.99,0.99,0.99,432.78
404.89,5.56,374.94,0.99,0.99,0.99,404.89
398.5,5.46,371.82,0.99,0.99,0.99,398.5
445.42,5.76,367.41,0.99,0.99,0.99,445.42
467.72,5.9,367.41,0.99,0.99,0.99,467.72
555.2,6.38,367.41,1,1,1,555.2
627.07,6.71,367.35,1,1,1,627.07
807.23,7.48,374.45,1,1,1,807.23
819.78,7.5,374.96,1,1,1,819.78
568.68,6.16,374.96,1,1,1,568.68
495.54,5.73,375.03,0.99,0.99,0.99,495.54
521.83,6.03,375.05,0.99,0.99,0.99,521.83
568.25,6.15,375.05,1,1,1,568.25
466.33,5.58,373.59,0.99,0.99,0.99,466.33
405.43,5.3,370.65,0.99,0.99,0.99,405.43
497.47,5.73,369.16,0.99,0.99,0.99,497.47
397.09,5.24,376.74,0.99,0.99,0.99,397.09
355.24,4.88,379.84,0.99,0.99,0.99,355.24
333.81,4.83,385.55,0.99,0.99,0.99,333.81
397.53,5.2,395.58,0.99,0.99,0.99,397.53
396.96,5.2,390.21,0.99,0.99,0.99,396.96
300.54,4.46,409.53,0.99,0.99,0.99,300.54
257.9,4.3,405.04,0.99,0.99,0.99,257.9
241.39,4.13,402.26,0.99,0.99,0.99,241.39
200.35,3.74,402.94,0.99,0.99,0.99,200.35
188.23,3.61,410.89,0.99,0.99,0.99,188.23
150.84,3.2,413.21,0.99,0.99,0.99,150.84
74.8,2.48,408.07,0.99,0.99,0.99,74.8
-1.66,1.49,412.32,1.68,1.68,1.68,-1.66
-0.3,1.25,413.18,1.9,1.9,1.9,-0.3
-0.3,1.17,413.18,1.9,1.9,1.9,-0.3
-0.3,0.95,413.18,1.9,1.9,1.9,-0.3
-0.3,1.29,413.18,1.9,1.9,1.9,-0.3
-0.3,0.95,413.18,1.9,1.9,1.9,-0.3
-0.3,1.15,413.18,1.9,1.9,1.9,-0.3
-0.3,1.32,413.18,1.9,1.9,1.9,-0.3
-0.3,1.51,413.18,1.9,1.9,1.9,-0.3
-0.3,0.96,413.18,1.9,1.9,1.9,-0.3
-0.3,1.17,413.18,1.9,1.9,1.9,-0.3
-0.3,0.93,413.18,1.9,1.9,1.9,-0.3
-0.3,0.82,413.18,1.9,1.9,1.9,-0.3
-0.3,1.37,413.18,1.9,1.9,1.9,-0.3
-0.3,1.7,413.18,1.9,1.9,1.9,-0.3
-0.3,2.26,413.18,1.9,1.9,1.9,-0.3
-0.3,2.77,328.62,1.9,1.9,1.9,-0.3
-0.3,1.55,255.12,1.9,1.9,1.9,-0.3
31.67,4.38,217.59,1.65,1.65,1.65,31.67
326.38,4.65,192.5,0.99,0.99,0.99,326.38
42.28,1.97,194.67,0.99,0.99,0.99,42.28
92.14,2.82,197.99,0.99,0.99,0.99,92.14
61.23,2.35,175.14,0.99,0.99,0.99,61.23
84.99,2.63,158.82,0.99,0.99,0.99,84.99
6.47,1.71,132.21,1.59,1.59,1.59,6.47
0,1.08,130.33,1.9,1.9,1.9,0
0,1.55,130.33,1.9,1.9,1.9,0
0,1.41,130.33,1.9,1.9,1.9,0
0,1.13,130.33,1.9,1.9,1.9,0
0,1.94,130.33,1.9,1.9,1.9,0
0,2.58,130.33,1.9,1.9,1.9,0
0,1.41,130.33,1.9,1.9,1.9,0
0,1.82,130.33,1.9,1.9,1.9,0
0,1.56,130.33,1.9,1.9,1.9,0
0,1.75,130.33,1.9,1.9,1.9,0
0,1.91,130.33,1.9,1.9,1.9,0
11.5,3.88,183.77,1.7,1.7,1.7,11.5
13.69,1.67,254.21,1.29,1.29,1.29,13.69
-0.3,1.57,264.32,1.9,1.9,1.9,-0.3
-0.3,0.95,264.32,1.9,1.9,1.9,-0.3
-0.3,1.06,264.32,1.9,1.9,1.9,-0.3
-0.3,0.93,264.32,1.9,1.9,1.9,-0.3
-0.3,1.21,264.32,1.9,1.9,1.9,-0.3
-0.3,0.85,264.32,1.9,1.9,1.9,-0.3
-0.3,0.86,264.32,1.9,1.9,1.9,-0.3
-0.3,1.02,264.32,1.9,1.9,1.9,-0.3
-0.3,2.99,264.32,1.9,1.9,1.9,-0.3
-0.3,1.92,264.32,1.9,1.9,1.9,-0.3
-0.3,2.17,264.32,1.9,1.9,1.9,-0.3
-0.3,2.4,264.32,1.9,1.9,1.9,-0.3
-0.3,1.77,264.32,1.9,1.9,1.9,-0.3
-0.3,1.89,264.32,1.9,1.9,1.9,-0.3
-0.3,3.75,242.27,1.9,1.9,1.9,-0.3
-0.3,2.39,114.91,1.84,1.84,1.84,-0.3
-0.3,2.28,108.69,1.9,1.9,1.9,-0.3
-0.3,1.93,108.69,1.9,1.9,1.9,-0.3
-0.3,2.02,108.69,1.9,1.9,1.9,-0.3
-0.3,2.32,108.69,1.9,1.9,1.9,-0.3
-0.3,2.98,108.69,1.9,1.9,1.9,-0.3
54.5,3.23,102.58,1.33,1.33,1.33,54.5
114.92,3.22,111.3,0.99,0.99,0.99,114.92
91.21,2.87,112.63,0.99,0.99,0.99,91.21
63.15,2.39,107.87,0.99,0.99,0.99,63.15
60.03,2.18,100.05,0.99,0.99,0.99,60.03
33.56,1.85,100.05,0.99,0.99,0.99,33.56
24.76,1.74,100.05,0.99,0.99,0.99,24.76
0.42,1.36,105.32,1,1,1,0.42
-0.31,1.61,85.55,1.5,1.5,1.5,-0.31
-0.3,2.32,85.55,1.9,1.9,1.9,-0.3
-0.3,2.93,85.55,1.9,1.9,1.9,-0.3
12.24,3.11,80.62,1.65,1.65,1.65,12.24
128.18,3.07,80.69,0.99,0.99,0.99,128.18
40.87,1.85,95,0.99,0.99,0.99,40.87
46.16,1.98,95.61,0.99,0.99,0.99,46.16
350.47,4.64,58.74,1,1,1,350.47
1136.18,8.62,24.88,1,1,1,1136.18
1077.6,8.38,40.14,1,1,1,1077.6
,,,,,,
1052.36,8.47,35.73,1,1,1,1052.36
1015.75,8.08,32.91,1,1,1,1015.75
1047.04,8.2,32.91,1,1,1,1047.04
982.38,7.96,24.79,1,1,1,982.38
1121.44,8.41,18.7,1,1,1,1121.44
1073.09,8.25,25.32,1,1,1,1073.09
1146.97,8.6,18.93,1,1,1,1146.97
1211.48,8.86,13.59,1,1,1,1211.48
1245.96,9.05,10.07,1,1,1,1245.96
1182.57,8.71,10.07,1,1,1,1182.57
1223.04,8.94,11,1,1,1,1223.04
1207.28,8.73,17.69,1,1,1,1207.28
1272.05,9,17.69,1,1,1,1272.05
1282.34,8.96,17.69,1,1,1,1282.34
1384.51,9.28,17.69,1,1,1,1384.51
1410.17,9.37,17.69,1,1,1,1410.17
1394.11,9.28,17.69,1,1,1,1394.11
1455.15,9.61,17.69,1,1,1,1455.15
1420.76,9.46,14.03,1,1,1,1420.76
1420.15,9.54,10.1,1,1,1,1420.15
1490.34,9.85,10.1,1,1,1,1490.34
1535.16,10.07,10.1,1.01,1.01,1.01,1535.16
1545.17,10.35,10.08,1.02,1.02,1.02,1545.17
1533.31,10.25,10.07,1.02,1.02,1.02,1533.31
1439.58,9.7,10.07,1,1,1,1439.58
1307.62,9.28,10.07,1,1,1,1307.62
852.5,7.44,10.05,1,1,1,852.5
746.05,6.89,7.22,1,1,1,746.05
690.41,6.81,7.63,1,1,1,690.41
652.11,6.6,10.1,1,1,1,652.11
1021.53,8.15,12.88,1,1,1,1021.53
941.74,7.82,10.06,1,1,1,941.74
870.08,7.72,10.03,1,1,1,870.08
842.19,7.66,10.75,1,1,1,842.19
723.35,7.32,17.66,1,1,1,723.35
712.3,7.13,10.18,1,1,1,712.3
551.56,6.49,10.07,1,1,1,551.56
597.64,6.69,10.07,1,1,1,597.64
578.75,6.48,10.07,1,1,1,578.75
491.21,5.95,10.07,0.99,0.99,0.99,491.21
468.47,5.77,10.07,0.99,0.99,0.99,468.47
420.45,5.62,10.07,0.99,0.99,0.99,420.45
425.95,5.66,10.07,0.99,0.99,0.99,425.95
395.67,5.44,10.07,0.99,0.99,0.99,395.67
302.15,4.75,10.07,0.99,0.99,0.99,302.15
263.45,4.49,10.07,0.99,0.99,0.99,263.45
259.32,4.48,10.07,0.99,0.99,0.99,259.32
250.61,4.44,10.07,0.99,0.99,0.99,250.61
220.36,4.26,10.07,0.99,0.99,0.99,220.36
188.62,4.07,10.07,0.99,0.99,0.99,188.62
146.01,3.51,10.07,0.99,0.99,0.99,146.01
111.18,2.93,10.07,0.99,0.99,0.99,111.18
78.9,2.47,3.26,0.99,0.99,0.99,78.9
86.32,2.54,10.07,0.99,0.99,0.99,86.32
60.95,2.25,11.32,0.99,0.99,0.99,60.95
40.94,1.96,15.41,0.99,0.99,0.99,40.94
16.88,1.58,3.93,0.99,0.99,0.99,16.88
2.24,1.21,15.18,1,1,1,2.24
-0.32,1.16,27.52,1.09,1.09,1.09,-0.32
-0.3,1.27,35.29,1.9,1.9,1.9,-0.3
-0.3,1.1,35.29,1.9,1.9,1.9,-0.3
-0.3,1.02,35.29,1.9,1.9,1.9,-0.3
-0.3,0.52,35.29,1.9,1.9,1.9,-0.3
-0.3,0.47,35.29,1.9,1.9,1.9,-0.3
-0.3,0.41,35.29,1.9,1.9,1.9,-0.3
-0.3,0.43,35.29,1.9,1.9,1.9,-0.3
