Patv,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv
529.02,6.41,-4.22,19.4,29.5,359.07,1,1,1,-0.25
612.14,6.75,-0.2,19.4,29.52,351.71,1,1,1,-0.27
561.53,6.53,-0.2,19.43,29.66,351.54,1,1,1,-0.21
582.12,6.73,-3.29,19.49,29.7,348.4,1,1,1,-0.26
565.78,6.55,1.5,19.41,29.69,343.95,1,1,1,-0.24
519.71,6.34,-1.01,19.4,29.66,343.95,1,1,1,-0.24
456.3,5.97,3.21,19.4,29.49,348.08,0.99,0.99,0.99,-0.25
409.97,5.73,-0.35,19.4,29.17,349.55,0.99,0.99,0.99,-0.26
623.56,6.83,1.66,19.3,29.16,339.85,1,1,1,-0.26
721.74,7.34,2.11,19.38,29.2,343.91,1,1,1,-0.27
682.81,7.04,4.25,19.45,29.3,345.25,1,1,1,-0.24
591.43,6.72,1.74,19.5,29.48,351.47,1,1,1,-0.28
488.22,6.18,-2.1,19.46,29.66,351.47,1,1,1,-0.27
500.59,6.39,-4.56,19.4,29.5,351.47,1,1,1,-0.25
577.35,6.76,-2.66,19.47,29.5,351.47,1,1,1,-0.28
675.2,7.13,4.63,19.5,29.5,351.47,1,1,1,-0.28
739.37,7.39,-2.98,19.5,29.5,351.47,1,1,1,-0.25
878.37,7.83,-0.65,19.5,29.5,351.47,1,1,1,-0.17
734.95,7.13,-4.81,19.44,29.7,350.25,1,1,1,-0.23
528.87,6.14,1.11,19.29,29.77,345.92,1,1,1,-0.27
489.34,5.97,3.68,19.08,29.44,345.56,0.99,0.99,0.99,-0.26
516.72,6.05,-1.2,18.9,29.14,346.69,1,1,1,-0.29
405.61,5.52,-2.52,18.76,28.69,340.65,0.99,0.99,0.99,-0.28
341.81,4.91,0.69,18.67,28.16,336.32,0.99,0.99,0.99,-0.28
637.65,6.58,3.49,18.48,28.2,342.25,1,1,1,-0.29
607.63,6.55,0.58,18.2,28.16,350.77,1,1,1,-0.32
872.29,7.66,1.79,18.1,28.23,351.47,1,1,1,-0.26
740.81,7.01,1.97,18.09,28.18,357.63,1,1,1,-0.23
857.3,7.51,3.57,18.05,28.03,364.38,1,1,1,-0.31
618.06,6.63,3.32,18.1,28.12,373.64,1,1,1,-0.25
482.77,6.04,0.28,18.1,28.18,381.85,0.99,0.99,0.99,-0.26
420.02,5.72,3.44,18.14,28.04,381.85,0.99,0.99,0.99,-0.29
463.58,5.81,2.77,18.12,27.81,396.88,0.99,0.99,0.99,-0.25
536.24,6.05,-1.08,18.01,27.7,400.97,0.99,0.99,0.99,-0.24
509.51,5.96,2.43,17.78,27.3,404.66,1,1,1,-0.26
700.27,6.89,2.18,17.58,27.2,404.66,1,1,1,-0.29
809.23,7.39,3.64,17.47,27.12,405.18,1,1,1,-0.21
755.72,7.1,3.82,17.34,27.1,413.1,1,1,1,-0.23
926.56,7.53,0.24,17.15,26.92,419.87,1,1,1,-0.23
816,7.2,1.25,16.99,26.9,419.91,1,1,1,-0.24
533.87,5.84,3.45,16.81,26.9,419.91,1,1,1,-0.22
343.88,4.72,1.17,16.8,26.63,419.91,0.99,0.99,0.99,-0.28
205.27,3.48,0.84,16.8,26.53,419.91,0.99,0.99,0.99,-0.24
261.14,3.98,1.47,16.8,26.4,419.91,0.99,0.99,0.99,-0.24
206.82,3.51,3.24,16.8,26.26,419.91,0.99,0.99,0.99,-0.24
153.12,2.97,-2.47,16.8,26.29,427.26,0.99,0.99,0.99,-0.24
151.24,3.02,-0.93,16.8,26.18,424,0.99,0.99,0.99,-0.25
155.26,2.96,6.61,16.8,26.16,420.98,0.99,0.99,0.99,-0.28
226.53,3.87,1.97,16.8,26.05,434.72,0.99,0.99,0.99,-0.27
328.17,4.73,2.03,16.87,26.03,443.3,0.99,0.99,0.99,-0.28
389.39,5.09,-1.04,16.9,26.17,446.27,0.99,0.99,0.99,-0.25
357.49,4.95,-1.4,16.9,26.18,446.27,0.99,0.99,0.99,-0.26
361.48,4.98,-1.62,16.9,26.33,446.27,0.99,0.99,0.99,-0.25
257.91,4.36,-0.56,16.95,26.08,446.27,0.99,0.99,0.99,-0.25
184.43,3.6,1.99,17.01,26,446.27,0.99,0.99,0.99,-0.24
170.67,3.45,0.23,17.1,26.01,446.27,0.99,0.99,0.99,-0.25
165.23,3.56,-2.42,17.15,26.07,446.27,0.99,0.99,0.99,-0.28
231.8,4.09,-1.45,17.21,26.1,446.27,0.99,0.99,0.99,-0.23
202.28,3.73,-2.18,17.34,26.1,446.27,0.99,0.99,0.99,-0.28
159.92,3.39,1.94,17.43,26.24,453.93,0.99,0.99,0.99,-0.28
118.33,2.87,-1.74,17.5,26.29,455.31,0.99,0.99,0.99,-0.25
90.35,2.68,-4.58,17.63,26.39,454.92,0.99,0.99,0.99,-0.26
68.57,2.22,1.91,17.75,26.52,442.68,0.99,0.99,0.99,-0.23
101.5,2.75,-0.12,17.91,26.62,452.22,0.99,0.99,0.99,-0.26
126.79,3.04,-4.49,18,26.7,447.79,0.99,0.99,0.99,-0.24
150.55,3.3,1.98,18.09,26.63,444.23,0.99,0.99,0.99,-0.27
171.22,3.34,-1.5,18.13,26.67,442.93,0.99,0.99,0.99,-0.25
155.76,3.31,2.96,18.31,26.76,434.5,0.99,0.99,0.99,-0.25
166.97,3.47,5.46,18.48,26.84,435.1,0.99,0.99,0.99,-0.25
121.78,2.82,0.24,18.67,26.9,441.85,0.99,0.99,0.99,-0.25
135.31,3.03,1.54,18.96,27.17,447.3,0.99,0.99,0.99,-0.27
111.92,2.81,-2.25,19.19,27.41,446.01,0.99,0.99,0.99,-0.27
87.08,2.45,-1.4,19.38,27.6,445.99,0.99,0.99,0.99,-0.27
58.05,2.11,1.83,19.57,27.8,451.27,0.99,0.99,0.99,-0.27
64.31,2.26,2.74,19.78,27.99,460.48,0.99,0.99,0.99,-0.25
7.61,1.45,1.53,20.06,28.24,457.07,1,1,1,-0.05
1.77,1.44,-1.65,20.31,28.35,470.5,1.01,1.01,1.01,-0.26
5.12,1.39,-13.07,20.72,28.43,452.53,1.21,1.21,1.21,-0.06
-0.3,1.43,15.64,21.22,29.4,437.35,1.9,1.9,1.9,-0.3
-0.3,1.19,-3.41,21.66,30.45,437.35,1.9,1.9,1.9,-0.3
-0.3,1.48,37.39,22.1,30.91,437.35,1.9,1.9,1.9,-0.3
-0.3,2.04,17.08,22.43,31.14,437.35,1.9,1.9,1.9,-0.3
-0.3,1.61,9.39,22.51,31.35,437.35,1.9,1.9,1.9,-0.3
-0.3,1.75,24.12,22.65,31.37,437.35,1.9,1.9,1.9,-0.3
-0.3,2.69,45.11,22.85,31.29,437.35,1.9,1.9,1.9,-0.3
-0.3,1.93,39.71,22.91,31.24,437.35,1.9,1.9,1.9,-0.3
-0.3,2.47,35.75,23.09,31.4,437.35,1.9,1.9,1.9,-0.3
-0.3,1.83,26.54,23.1,31.4,437.35,1.9,1.9,1.9,-0.3
-0.3,2.13,38.3,23.11,31.36,437.35,1.9,1.9,1.9,-0.3
-0.3,1.8,44.36,23.18,31.2,437.35,1.9,1.9,1.9,-0.3
-0.3,2.34,35.83,23.28,31.34,437.35,1.9,1.9,1.9,-0.3
-0.3,1.85,37.08,23.4,31.27,437.35,1.9,1.9,1.9,-0.3
-0.3,1.85,29.89,23.37,31.2,437.35,1.9,1.9,1.9,-0.3
-0.3,1.82,28.64,23.22,31.17,437.35,1.9,1.9,1.9,-0.3
-0.3,1.68,31.11,23.19,31.08,437.35,1.9,1.9,1.9,-0.3
-0.3,1.97,31.77,23.1,30.89,437.35,1.9,1.9,1.9,-0.3
-0.3,1.84,42.81,22.92,30.77,437.35,1.9,1.9,1.9,-0.3
-0.3,1.91,46.3,22.9,30.58,437.35,1.9,1.9,1.9,-0.3
-0.3,1.95,56.02,22.81,30.49,437.35,1.9,1.9,1.9,-0.3
-0.3,2.6,63.65,22.77,30.31,437.35,1.9,1.9,1.9,-0.3
-0.3,3.24,74.85,22.57,30.13,385.5,1.9,1.9,1.9,-0.3
-0.3,2.66,-33.06,22.51,30.62,209.13,1.87,1.87,1.87,-0.3
-0.3,2.35,3.23,22.26,30.74,183.73,1.9,1.9,1.9,-0.3
-0.3,1.99,6.44,22.16,30.59,183.73,1.9,1.9,1.9,-0.3
-0.3,2.09,8.11,21.97,30.49,183.73,1.9,1.9,1.9,-0.3
-0.3,2.96,20.94,21.75,30.21,183.73,1.9,1.9,1.9,-0.3
85.6,3.6,6.34,21.7,29.9,208.21,1.32,1.32,1.32,-0.09
170.76,3.74,1.98,21.83,29.9,217.94,0.99,0.99,0.99,-0.27
196.96,3.85,-3.54,22,29.99,229.58,0.99,0.99,0.99,-0.25
80.5,2.42,-3.21,21.7,29.8,223.37,0.99,0.99,0.99,-0.24
79.19,2.46,-5.7,21.04,28.82,220.96,0.99,0.99,0.99,-0.26
39.25,1.84,-2.55,20.79,28.3,220.96,0.99,0.99,0.99,-0.28
188.44,3.87,-4.91,20.61,28.19,208.85,0.99,0.99,0.99,-0.3
238.2,4.35,3.76,20.51,27.87,199.8,0.99,0.99,0.99,-0.26
239.25,4.21,1.8,20.37,27.72,199.78,0.99,0.99,0.99,-0.27
291.64,4.83,1.77,20.23,27.74,206.14,0.99,0.99,0.99,-0.26
193.66,3.74,-3.79,19.99,27.63,197.62,0.99,0.99,0.99,-0.23
221.79,3.88,-1.13,19.76,27.5,191.84,0.99,0.99,0.99,-0.24
359.73,5.02,1.69,19.45,27.54,198.97,0.99,0.99,0.99,-0.25
260.89,4.25,-4.02,19.07,27.22,200.55,0.99,0.99,0.99,-0.23
366.89,5.05,1.05,18.71,26.98,200.56,0.99,0.99,0.99,-0.26
432.26,5.54,-0.32,18.4,27.12,208.08,0.99,0.99,0.99,-0.25
546.66,6.2,-2.46,18.08,27.01,208.14,0.99,0.99,0.99,-0.28
540.13,6.29,-3.86,17.86,27.12,208.17,1,1,1,-0.24
350.43,5.03,1.76,17.66,26.82,201.27,0.99,0.99,0.99,-0.3
382.33,5.09,1.51,17.46,26.64,200.59,0.99,0.99,0.99,-0.23
502.74,5.98,2.33,17.31,26.5,200.59,1,1,1,-0.27
285.16,4.31,-2.99,17.17,26.43,200.53,0.99,0.99,0.99,-0.23
297.63,4.5,2.33,17.06,26.05,194.27,0.99,0.99,0.99,-0.23
320.67,4.59,-3.12,16.9,25.98,200.59,0.99,0.99,0.99,-0.23
419.84,5.41,-0.07,16.81,26.02,206.17,0.99,0.99,0.99,-0.27
123.11,2.73,-2.04,16.74,25.79,193.75,0.99,0.99,0.99,-0.23
201.52,3.85,-4.11,16.62,25.71,191.95,0.99,0.99,0.99,-0.25
166.48,3.32,-1.39,16.53,25.44,191.95,0.99,0.99,0.99,-0.21
225.21,4.06,3.68,16.48,25.33,205.73,0.99,0.99,0.99,-0.23
149.62,3.36,3.16,16.36,25.13,212.31,0.99,0.99,0.99,-0.24
179.99,3.75,-3.5,16.23,25.1,214.45,0.99,0.99,0.99,-0.24
222.85,4.07,-2.27,16.12,25.05,206.5,0.99,0.99,0.99,-0.27
107.68,2.29,-1.88,16.1,25.02,194.37,0.99,0.99,0.99,-0.25
125.12,3.11,-2.72,16.01,25.02,191.91,0.99,0.99,0.99,-0.25
228.06,4.05,3.76,15.99,24.85,193.5,0.99,0.99,0.99,-0.27
400.66,5.35,1.32,15.85,24.84,200.59,0.99,0.99,0.99,-0.3
367.49,4.82,-1.93,15.77,25.03,200.6,0.99,0.99,0.99,-0.25
206.76,3.79,-3.21,15.67,24.73,193.19,0.99,0.99,0.99,-0.25
176.38,3.58,-2.51,15.55,24.59,192.01,0.99,0.99,0.99,-0.28
232.29,3.97,-1.96,15.47,24.44,192.01,0.99,0.99,0.99,-0.23
234.76,4.12,3.61,15.4,24.29,198.34,0.99,0.99,0.99,-0.25
236.6,4.11,-1.77,15.27,24.17,200.61,0.99,0.99,0.99,-0.23
244.93,4.3,3.35,15.13,24.06,200.62,0.99,0.99,0.99,-0.24
175.92,3.66,0.98,14.99,24,208.73,0.99,0.99,0.99,-0.24
150.07,3.32,-4.24,14.85,23.89,206.53,0.99,0.99,0.99,-0.24
134.01,2.83,-1.37,14.77,23.89,194,0.99,0.99,0.99,-0.24
162.59,3.24,0.58,14.64,23.79,192.04,0.99,0.99,0.99,-0.25
160.54,3.17,1.03,14.6,23.74,195.87,0.99,0.99,0.99,-0.25
166.5,3.31,-1.67,14.51,23.7,192.04,0.99,0.99,0.99,-0.24
160.86,3.09,1.06,14.44,23.53,192.04,0.99,0.99,0.99,-0.23
225.07,3.76,3.87,14.34,23.5,192.04,0.99,0.99,0.99,-0.22
290.04,4.37,-2,14.3,23.5,192.03,0.99,0.99,0.99,-0.23
400.19,5.36,-4.51,14.3,23.72,192.01,0.99,0.99,0.99,-0.25
342.55,4.96,-4.51,14.27,23.82,192.01,0.99,0.99,0.99,-0.25
210.08,3.6,0.33,14.2,23.71,194.14,0.99,0.99,0.99,-0.25
242.43,4.16,-4.52,14.15,23.7,193.98,0.99,0.99,0.99,-0.23
223.64,3.9,-2.41,14.16,23.65,192.01,0.99,0.99,0.99,-0.24
288.68,4.25,3.47,14.25,23.68,191.97,0.99,0.99,0.99,-0.25
311.41,4.71,-3.82,14.31,23.65,191.96,0.99,0.99,0.99,-0.27
234.29,3.9,2.85,14.42,23.72,192.82,0.99,0.99,0.99,-0.26
470.28,5.63,1.15,14.5,23.95,208.09,0.99,0.99,0.99,-0.28
536.23,5.92,-2.56,14.5,24.31,209.25,1,1,1,-0.23
619.28,6.33,-1.9,14.58,24.53,206.03,1,1,1,-0.27
532.11,5.91,-1.34,14.8,24.74,209.29,0.99,0.99,0.99,-0.28
842.93,7.34,-3.85,15.01,25.06,209.3,1,1,1,-0.25
913.42,7.68,-2.41,15.16,25.41,209.3,1,1,1,-0.24
612.82,6.14,-1.08,15.32,25.57,200.57,0.99,0.99,0.99,-0.23
548.43,5.8,-1.66,15.55,25.74,193.6,0.99,0.99,0.99,-0.25
465.06,5.51,-0.51,15.82,25.76,198.69,0.99,0.99,0.99,-0.28
550.78,6.03,1.12,16.06,25.98,205.08,1,1,1,-0.22
908.77,7.53,-2.13,16.42,26.51,209.34,1,1,1,-0.24
730.12,6.79,0.62,16.62,26.8,206.83,1,1,1,-0.23
570.79,6.04,-1.75,16.89,27.07,206.8,0.99,0.99,0.99,-0.22
744.88,6.64,2.1,17.27,27.35,200.14,1,1,1,-0.28
693.76,6.42,-1.54,17.62,27.76,198.14,1,1,1,-0.25
866.05,7.36,0.18,17.96,28.19,199.12,1,1,1,-0.22
1002.42,8.08,1.12,18.35,28.54,202.69,1,1,1,-0.26
1057.33,8.03,-2.22,18.74,28.87,201.2,1,1,1,-0.26
1100.66,8.24,0.11,19.08,29.14,200.22,1,1,1,-0.23
1059.46,7.95,-2.63,19.44,29.7,208.42,1,1,1,-0.22
966.75,7.86,-1.02,19.69,30.07,199.56,1,1,1,-0.26
895.99,7.24,-0.07,20.05,30.39,202.88,1,1,1,-0.25
993.94,7.71,0.88,20.38,30.8,197.22,1,1,1,-0.23
953.22,7.59,-0.2,20.66,31.18,199.43,1,1,1,-0.23
795.1,6.93,0.02,20.89,31.49,200.26,1,1,1,-0.26
853.87,7.41,0,21.16,31.73,197.01,1,1,1,-0.22
791.26,7.01,1.9,21.42,32.02,193.77,1,1,1,-0.25
793.4,6.92,0.15,21.69,32.26,200.6,1,1,1,-0.26
863.73,7.24,-1.65,21.86,32.43,204.02,1,1,1,-0.25
737.1,6.78,-0.39,22.23,32.69,202.89,1,1,1,-0.23
538.08,5.94,0.09,22.57,33.02,207.98,1,1,1,-0.24
539.45,5.79,1.18,22.93,33.31,201.94,0.99,0.99,0.99,-0.23
543.03,5.69,-1,23.34,33.57,212.3,1,1,1,-0.23
558.46,5.97,-0.74,23.5,33.77,205.47,0.99,0.99,0.99,-0.24
500.24,5.34,-0.26,23.77,33.68,200.08,0.99,0.99,0.99,-0.28
558.69,5.85,0.6,24.04,34,198.02,0.99,0.99,0.99,-0.28
376.72,5.12,1.24,24.43,34.09,206.63,0.99,0.99,0.99,-0.26
297.09,4.76,1.31,24.81,34.31,207.56,0.99,0.99,0.99,-0.27
296.29,4.17,0.6,24.78,34.16,233.09,0.99,0.99,0.99,-0.24
459.76,5.21,12.35,24.52,33.85,270.46,0.99,0.99,0.99,-0.34
961.3,8,-4.12,23.44,33.32,327.14,1,1,1,-0.26
900.53,7.57,4.14,22.95,32.28,313.14,1,1,1,-0.25
1288.64,10.29,-0.7,22.59,31.89,329.92,1.04,1.04,1.04,-0.3
1309.26,10.02,-2.03,22.61,31.45,318.84,1.04,1.04,1.04,-0.16
565.02,5.61,-2.37,22.32,31.57,319.88,1,1,1,-0.19
-2.39,1.27,-39.27,22.12,32.01,278.43,1.43,1.43,1.43,-0.14
-0.3,1.24,-47.73,22.54,33.78,273.33,1.9,1.9,1.9,0
-0.3,2.12,-36.12,22.97,34.67,273.33,1.9,1.9,1.9,0
,,,,,,,,,
-0.3,2.95,-4.85,23.36,35.48,229.55,1.84,1.84,1.84,-0.01
1085.82,9.32,9.81,23.51,34.81,287.99,1.05,1.05,1.05,-0.14
1550.6,12.61,1.47,22.11,32.42,317.06,1.1,1.1,1.1,-0.22
1549.48,11.62,0.92,21.53,31.54,324.6,1.07,1.07,1.07,-0.19
1544.43,11.41,-3.14,21.48,31.45,312.67,1.07,1.07,1.07,-0.22
1350.5,9.06,-2.55,21.35,31.53,298.29,1.02,1.02,1.02,-0.21
1381.49,9.42,-0.88,21.04,31.82,287.77,1.01,1.01,1.01,-0.22
1511.08,10.58,-0.56,20.82,31.84,269.66,1.04,1.04,1.04,-0.19
1527.81,12.11,1.04,20.9,31.69,271.06,1.08,1.08,1.08,-0.25
1297.15,9.57,-0.76,20.81,31.69,263.42,1.03,1.03,1.03,-0.24
1431.63,9.75,-1.33,20.54,31.81,256.21,1.02,1.02,1.02,-0.24
1550.73,14.43,-3.56,20.84,31.79,253.04,1.13,1.13,1.13,-0.21
1512.71,12.14,-5.5,21.27,31.3,241.96,1.07,1.07,1.07,-0.17
1513.29,10.3,0.32,21.08,31.71,234.78,1.02,1.02,1.02,-0.21
1111.58,8.19,-2.82,20.76,32.17,229.56,1,1,1,-0.23
1452.19,9.89,-0.87,20.68,32.58,218.65,1.03,1.03,1.03,-0.31
1472.92,9.92,-3.92,20.77,32.6,216.51,1.02,1.02,1.02,-0.21
1028.84,7.79,1.99,20.65,32.72,216.51,1,1,1,-0.25
697.44,6.65,-2.79,20.62,32.88,216.51,1,1,1,-0.22
294.73,4.52,-1.97,20.71,32.82,216.51,0.99,0.99,0.99,-0.21
118.91,2.83,-0.21,20.88,33.16,216.51,0.99,0.99,0.99,-0.23
145.34,3.41,-0.17,21.17,33.29,214.53,0.99,0.99,0.99,-0.25
188.24,3.5,3.63,21.3,32.91,214.61,0.99,0.99,0.99,-0.25
301.28,4.56,0.02,21.32,32.44,220.24,0.99,0.99,0.99,-0.29
323.36,4.54,1.98,21.4,32.18,216.47,0.99,0.99,0.99,-0.27
292.84,4.3,3.22,21.36,31.75,220.58,0.99,0.99,0.99,-0.31
576.61,6.17,1.64,21.23,31.82,229.31,1,1,1,-0.25
375.04,5.13,1.8,21.2,31.42,232.88,0.99,0.99,0.99,-0.28
203.47,3.9,2.99,21.2,30.82,245.13,0.99,0.99,0.99,-0.27
197.59,3.96,-0.4,21.2,30.6,249.07,0.99,0.99,0.99,-0.27
129.34,3.18,-2.43,21.22,30.51,242.08,0.99,0.99,0.99,-0.24
24.5,1.6,-7.73,21.4,30.67,228.46,1.03,1.03,1.03,-0.22
-0.3,1.04,-33.2,21.49,31.86,219.22,1.9,1.9,1.9,-0.3
-0.3,3.43,-49.27,21.78,33.39,211.61,1.9,1.9,1.9,-0.3
19.34,2.38,2.39,21.97,33.5,148.83,1.18,1.18,1.18,-0.08
-0.3,1.01,-10.46,22.42,34.09,160.22,1.85,1.85,1.85,-0.3
-0.3,0.53,-77.5,22.09,34.62,160.22,1.9,1.9,1.9,-0.3
-0.3,0.73,-62.35,21.8,34.78,160.22,1.9,1.9,1.9,-0.3
-0.3,0.83,-19.15,21.8,34.79,160.22,1.9,1.9,1.9,-0.3
-0.3,1.22,32.13,21.8,34.71,160.22,1.9,1.9,1.9,-0.3
-0.3,1.81,35.49,21.78,34.56,160.22,1.9,1.9,1.9,-0.3
-0.3,1.89,32.92,21.7,34.34,160.22,1.9,1.9,1.9,-0.3
-0.3,1.77,35.08,21.74,34.2,160.22,1.9,1.9,1.9,-0.3
123.96,4.85,20.93,21.63,33.92,187.73,1.6,1.6,1.6,-0.11
561.24,6.18,1.03,21.25,32.21,209.48,1,1,1,-0.26
542.64,6.28,-4.02,20.46,30.47,211.04,1,1,1,-0.28
313.95,4.86,-1.59,20.25,29.65,210.51,0.99,0.99,0.99,-0.22
281.15,4.55,-0.31,20.08,28.91,210.51,0.99,0.99,0.99,-0.24
163.13,3.38,3.88,19.87,28.61,213.83,0.99,0.99,0.99,-0.25
247.28,4.24,3.62,19.63,28.37,227.13,0.99,0.99,0.99,-0.25
414.96,5.29,0.53,19.32,28.17,230.51,0.99,0.99,0.99,-0.25
230.18,4.12,3.24,19.09,27.86,232.47,0.99,0.99,0.99,-0.26
169.81,3.4,5.59,18.92,27.49,236.59,0.99,0.99,0.99,-0.22
180.35,3.63,4.89,18.8,27.36,239.49,0.99,0.99,0.99,-0.24
221.11,4.06,2.43,18.65,27.16,253.27,0.99,0.99,0.99,-0.22
299.85,4.6,4.33,18.57,27.07,259.64,0.99,0.99,0.99,-0.24
273.17,4.47,3.99,18.48,26.97,264.25,0.99,0.99,0.99,-0.26
487.5,5.67,3.85,18.3,26.99,270.93,0.99,0.99,0.99,-0.25
536,6.09,1.16,18.12,27.24,270.96,1,1,1,-0.25
484.25,5.78,-1.88,18.1,27.4,270.51,0.99,0.99,0.99,-0.23
432.24,5.62,-1.42,18.12,27.35,252.75,0.99,0.99,0.99,-0.25
504.56,5.84,1.26,18.26,27.5,248.18,0.99,0.99,0.99,-0.23
326.82,4.71,4.94,18.25,27.4,253.89,0.99,0.99,0.99,-0.23
155.61,3.46,2.42,18.11,26.94,264.36,0.99,0.99,0.99,-0.21
106.51,2.85,3.88,18,26.79,264.36,0.99,0.99,0.99,-0.24
108.18,2.83,-6.84,17.91,26.77,264.36,0.99,0.99,0.99,-0.22
128.78,3.18,0.1,17.92,26.71,260.08,0.99,0.99,0.99,-0.23
89.18,2.71,-6.09,17.92,26.63,257.61,0.99,0.99,0.99,-0.27
40.75,1.93,5.64,18,26.71,244.05,0.99,0.99,0.99,-0.22
-0.16,1.19,-6.01,17.96,26.81,252.97,1.23,1.23,1.23,-0.26
-0.3,1.3,-4.87,18.1,27.16,252.97,1.9,1.9,1.9,-0.3
-0.3,1.33,6.61,18.31,27.74,252.97,1.9,1.9,1.9,-0.3
-0.3,1.44,11.27,18.22,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,1.45,2.61,18.1,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,1.38,-9.25,18.22,27.8,252.97,1.9,1.9,1.9,-0.3
-0.3,1.51,-19.37,18.32,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,1.53,-31.82,18.47,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,1.21,-36.4,18.33,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,0.94,-23.11,18.08,27.79,252.97,1.9,1.9,1.9,-0.3
-0.3,1.04,0.55,17.84,27.71,252.97,1.9,1.9,1.9,-0.3
-0.3,1.1,-0.29,17.59,27.64,252.97,1.9,1.9,1.9,-0.3
-0.3,1.11,-17.89,17.56,27.5,252.97,1.9,1.9,1.9,-0.3
-0.3,1.5,11.32,17.51,27.5,252.97,1.9,1.9,1.9,-0.3
-0.3,1.16,11.95,17.45,27.41,252.97,1.9,1.9,1.9,-0.3
-0.3,0.98,-9.41,17.5,27.48,252.97,1.9,1.9,1.9,-0.3
-0.3,1.35,12.09,17.47,27.43,252.97,1.9,1.9,1.9,-0.3
-0.3,1.12,7.47,17.5,27.4,252.97,1.9,1.9,1.9,-0.3
-0.3,1.51,13.95,17.5,27.29,252.97,1.9,1.9,1.9,-0.3
-0.3,1.33,4.23,17.52,27.2,252.97,1.9,1.9,1.9,-0.3
-0.3,1.48,-5.82,17.74,27.26,252.97,1.9,1.9,1.9,-0.3
-0.3,1.54,-1.53,17.81,27.22,252.97,1.9,1.9,1.9,-0.3
-0.3,1.15,-20.6,17.99,27.2,252.97,1.9,1.9,1.9,-0.3
-0.3,1.03,-15.55,18.03,27.31,252.97,1.9,1.9,1.9,-0.3
-0.3,0.93,-19.43,18.2,27.42,252.97,1.9,1.9,1.9,-0.3
-0.3,1,-26.92,18.51,27.59,252.97,1.9,1.9,1.9,-0.3
-0.3,1.27,-35.76,18.89,27.78,252.97,1.9,1.9,1.9,-0.3
-0.3,1.35,-42.62,19.17,27.95,252.97,1.9,1.9,1.9,-0.3
-0.3,1.43,-47.61,19.44,28.11,252.97,1.9,1.9,1.9,-0.3
-0.3,1.54,-45.96,19.74,28.22,252.97,1.9,1.9,1.9,-0.3
-0.3,1.44,-37.05,20,28.32,252.97,1.9,1.9,1.9,-0.3
-0.3,1.21,-31.66,20.23,28.53,252.97,1.9,1.9,1.9,-0.3
-0.3,1.49,-21.37,20.43,28.74,252.97,1.9,1.9,1.9,-0.3
-0.3,1.79,-39.23,20.59,28.87,252.97,1.9,1.9,1.9,-0.3
-0.3,1.87,-43.1,20.8,28.9,252.97,1.9,1.9,1.9,-0.3
-0.3,1.71,-51.43,20.98,29.06,252.97,1.9,1.9,1.9,-0.3
-0.3,1.84,-62.68,21.19,29.2,252.97,1.9,1.9,1.9,-0.3
-0.3,1.84,-58.93,21.41,29.4,252.97,1.9,1.9,1.9,-0.3
-0.3,1.98,-59.67,21.63,29.56,252.97,1.9,1.9,1.9,-0.3
-0.3,2.79,-51.76,21.81,29.76,252.97,1.9,1.9,1.9,-0.3
-0.3,3.17,-40.63,22.05,29.9,232.71,1.83,1.83,1.83,-0.3
56.74,2.35,6.36,22.45,30.15,186.88,1,1,1,-0.04
98.02,2.77,2.98,22.9,31.01,198.15,0.99,0.99,0.99,-0.27
170.54,3.62,-2.85,23.27,31.73,198,0.99,0.99,0.99,-0.22
126.21,3.12,1.12,23.69,32.32,202.71,0.99,0.99,0.99,-0.25
154.67,3.37,-2.02,23.47,31.71,205.03,0.99,0.99,0.99,-0.22
203.94,3.86,-2.98,23.29,30.98,204.14,0.99,0.99,0.99,-0.26
268.2,4.18,0.77,23.43,30.93,193.14,0.99,0.99,0.99,-0.23
339.2,4.76,1.16,23.6,31.04,194.68,0.99,0.99,0.99,-0.24
344.1,4.9,-3.92,23.83,31.43,200.52,0.99,0.99,0.99,-0.22
538.16,5.73,2.82,24.03,31.78,198.16,0.99,0.99,0.99,-0.26
573.51,6.28,-1.71,24.14,32.17,205.18,1,1,1,-0.25
828.83,7.34,-1.5,24.33,32.5,206.08,1,1,1,-0.22
906.83,7.49,1.89,24.53,32.82,205.24,1,1,1,-0.27
750.73,6.76,0.17,24.71,33.26,205.8,1,1,1,-0.28
802.46,7.05,-0.64,24.98,33.67,200.7,1,1,1,-0.27
791.47,7.19,0.1,25.31,34.11,207.72,1,1,1,-0.24
785.52,7.11,-1.23,25.61,34.54,204.32,1,1,1,-0.22
876.93,7.4,-0.61,25.97,34.96,197.29,1,1,1,-0.27
795.99,7.07,-1.26,26.24,35.3,203.08,1,1,1,-0.24
1015.7,8,1.21,26.45,35.55,195.42,1,1,1,-0.29
910.89,7.57,-1.34,26.72,35.86,202.91,1,1,1,-0.23
961.21,7.76,-0.85,26.95,36.21,192.86,1,1,1,-0.23
